id,smi
CHEMBL4175974,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(=O)OC3CCCCC3)[C@@H]2[C@@H]1O
CHEMBL4166934,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(=O)OC(C)C)[C@@H]2[C@@H]1O
CHEMBL4860451,O=C(O)c1cccc(NC(=O)c2ccc(Oc3ccccc3)cc2)c1
CHEMBL4869657,Cc1ccccc1-c1cccc(C(=O)Nc2cccc(C(=O)O)c2)c1
CHEMBL4776080,CCn1c(C(=O)O)cc2ccc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21
CHEMBL4781153,CCn1cc(C(=O)O)c2ccc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)cc21
CHEMBL4577381,CC(=O)NCCN(Cc1ccccc1)C(=O)c1nn(C)c2c1COc1ccc(C3CC3)cc1-2
CHEMBL4174157,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(N)=O)[C@@H]2[C@@H]1O
CHEMBL4171466,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(=O)OCc3ccccc3)[C@@H]2[C@@H]1O
CHEMBL4297626,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2
CHEMBL4102799,Cc1ccc2nc(-c3ccccn3)c(NCc3ccccc3)n2c1
CHEMBL3393181,O=C(O)Cc1cccc(NC(=O)c2ccccc2NC(=O)c2ccc(-c3ccccc3)cc2)c1
CHEMBL4077285,Cc1ccc2nc(-c3ccc(Cl)c(Cl)c3)c(NCc3ccccc3)n2c1
CHEMBL3589975,Cc1ccccc1-c1noc(-c2cccc(C(=O)O)c2)n1
CHEMBL4103649,O=C(O)c1ccc2nc(N3CCC(OCc4c(-c5c(F)cccc5F)noc4C4CC4)CC3)sc2c1
CHEMBL3589970,COc1ccc(-c2nc(-c3ccccc3C)no2)cc1
CHEMBL4747240,CCn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21
CHEMBL4172570,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(C)=O)[C@@H]2[C@@H]1O
CHEMBL4169184,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(=O)c3ccccn3)[C@@H]2[C@@H]1O
CHEMBL4175888,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCc3cc(O)no3)[C@@H]2[C@@H]1O
CHEMBL4087252,Cc1ccc(-c2nc3ccc(C)cn3c2NCc2ccccc2)cc1
CHEMBL4095371,CC(C)(C)c1ccc(C(=O)NCc2ccc(N)cc2Cl)cc1
CHEMBL4641017,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2nc3ccc(C(=O)O)cc3n2C2CCCCC2)cc1
CHEMBL4760112,O=C(O)c1ccc(NC(=O)N2CCC(OCc3c(-c4ccccc4OC(F)(F)F)noc3C3CC3)CC2)cc1
CHEMBL4846002,O=C(O)c1cc(F)c2nc(N3CCC4(CC3)CC(c3c(-c5c(Cl)cccc5Cl)noc3C3CC3)C4)sc2c1
CHEMBL4853954,Cn1cc(C(=O)O)c2ccc(N3CCC4(C=C(c5c(-c6c(Cl)cccc6Cl)noc5C5CC5)C4)CC3)cc21
CHEMBL4756996,O=C(O)c1coc2cc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)ccc12
CHEMBL4071018,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)NCCS(=O)(=O)O)[C@@H]2[C@@H]1O
CHEMBL4170310,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNC(=O)N3CC[C@H](O)C3)[C@@H]2[C@@H]1O
CHEMBL4868516,O=C(O)c1ccc(N2CCC3(C=C(c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)C3)CC2)cn1
CHEMBL4455911,COC(=O)c1ccc(OCc2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C(C)C)cc2)cc1
CHEMBL4099199,Cc1ccc2nc(-c3cccc(Cl)c3)c(NCc3ccccc3)n2c1
CHEMBL4068555,Cc1ccc2nc(CCc3ccccc3)c(NCc3ccccc3)n2c1
CHEMBL4095078,COc1ccc2nc(-c3cccs3)c(NCc3ccccc3)n2c1
CHEMBL4087682,CC(C)(C)c1ccc(C(=O)NCc2ccc(C(=O)O)c(Cl)c2)cc1
CHEMBL4451515,CC(=O)NCCN(Cc1cccc(F)c1)C(=O)c1nn(C)c2c1COc1ccc(Br)cc1-2
CHEMBL4745499,O=C(O)c1ccc(N2CCC(F)(COCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)CC2)cc1
CHEMBL4747855,O=C(O)c1cc(F)c2nc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1
CHEMBL4747132,CNC(=O)c1cccc(NC(=O)N2CCC(OCc3c(-c4ccccc4OC(F)(F)F)noc3C3CC3)CC2)c1
CHEMBL4868096,O=C(O)c1ccc2cc(N3CCC4(C=C(c5c(-c6c(Cl)cc(F)cc6Cl)noc5C5CC5)C4)CC3)ccc2n1
CHEMBL1300445,COc1ccc(CNC(=O)c2ccc(C(C)(C)C)cc2)cc1
CHEMBL4872481,O=C(O)c1ccc2cc(N3CCC4(C=C(c5c(-c6c(Cl)cccc6Cl)noc5C5CC5)C4)CC3)ccc2n1
CHEMBL4758064,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2[C@@H](O)C[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
CHEMBL4553359,CCC(C)c1ccc2c(c1)-c1c(c(C(=O)N(CCNC(C)=O)Cc3ccccc3)nn1C)CO2
CHEMBL4865925,O=C(O)c1ccc(OCc2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2)cc1
CHEMBL4863958,CC(C)COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1
CHEMBL4870713,O=C(O)c1cccc(NC(=O)c2ccc(OCc3ccccc3)cc2)c1
CHEMBL4858153,O=C(O)c1cccc(NC(=O)c2cccc(-c3cccc(OCC4CC4)c3)c2)c1
CHEMBL4778278,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5c(F)cccc5Cl)noc4C4CC4)CC3)sc2c1
CHEMBL4794704,O=C(O)c1csc2cc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)ccc12
CHEMBL4743486,Cn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5ccccc5C(F)(F)F)noc4C4CC4)CC3)cc21
CHEMBL3632948,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C1=CC=C1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@@]12C
CHEMBL4169097,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(N)=O)[C@@H]2[C@@H]1O
CHEMBL4852555,Cc1ccc(COc2ccc(C(=O)Nc3cccc(C(=O)O)c3)cc2)cc1
CHEMBL4863387,O=C(O)c1cccc(NC(=O)c2cccc(-c3ccccc3)c2)c1
CHEMBL4865947,CCCCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1
CHEMBL4864546,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)Nc1cccc(C(=O)O)c1
CHEMBL4753329,CCn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5c(F)cccc5Cl)noc4C4CC4)CC3)cc21
CHEMBL4746270,O=C(O)c1csc2cc(N3CCC(F)(COCc4c(-c5ccccc5F)noc4C4CC4)CC3)ccc12
CHEMBL4780363,O=C(O)c1csc2cc(N3CCC(F)(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)CC3)ccc12
CHEMBL4751757,Cn1cc(C(=O)O)c2ccc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)cc21
CHEMBL4870317,Cc1ccc(NC(=O)c2ccc(Oc3ccccc3)cc2)cc1C(=O)O
CHEMBL4790262,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2[C@@H](O)C[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)NCC(=O)[O-])[C@@H]2[C@@H]1O.[Na+]
CHEMBL4072790,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)NCC(=O)O)[C@@H]2[C@@H]1O
CHEMBL4162386,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCCNC(=O)N3CC[C@H](O)C3)[C@@H]2[C@@H]1O
CHEMBL4173761,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCCNC(N)=O)[C@@H]2[C@@H]1O
CHEMBL4171065,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCNS(=O)(=O)C3CC3)[C@@H]2[C@@H]1O
CHEMBL4858538,Cc1cccc(COc2ccc(C(=O)Nc3cccc(C(=O)O)c3)cc2)c1
CHEMBL4763612,O=C(O)c1ccc2sc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)nc2c1
CHEMBL4875500,O=C(O)c1ccc(N2CCC3(C=C(c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)C3)CC2)nc1
CHEMBL4740500,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2[C@@H](O)C[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)NCCS(=O)(=O)[O-])[C@@H]2[C@@H]1O.[Na+]
CHEMBL4852351,COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1
CHEMBL4866211,CCCCCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1
CHEMBL4746765,O=C(O)c1cccc(NC(=O)N2CCC(OCc3c(-c4ccccc4OC(F)(F)F)noc3C3CC3)CC2)c1
CHEMBL4870766,O=C(O)c1cc(F)c2nc(N3CCC(/C=C/c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)sc2c1
CHEMBL4870156,O=C(O)c1cc(F)c2nc(N3CCC4(C=C(c5c(-c6c(Cl)cncc6Cl)noc5C5CC5)C4)CC3)sc2c1
CHEMBL4863475,O=C(O)c1cccc(NC(=O)c2cccc(-c3cccc(OCCc4ccccc4)c3)c2)c1
CHEMBL4777088,O=C(O)c1ccc2c(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)n[nH]c2c1
CHEMBL4876049,O=C(O)c1cccc(NC(=O)c2ccc(OCc3cccc(-c4ccccc4)c3)cc2)c1
CHEMBL4874257,O=C(O)c1cc(F)c2nc(N3CCC4(C=C(c5c(-c6ccccc6C(F)(F)F)noc5C5CC5)C4)CC3)sc2c1
CHEMBL4872750,O=C(O)c1cccc(NC(=O)c2cccc(-c3cccc(OCc4ccccc4)c3)c2)c1
CHEMBL4076701,CC(=O)c1ccc(CNC(=O)c2ccc(C(C)(C)C)cc2)cc1
CHEMBL4073326,CC(C)Oc1ccc(CNC(=O)c2ccc(C(C)(C)C)cc2)cc1
CHEMBL4093296,CC(C)(C)c1ccc(C(=O)NCc2ccc(OCC(=O)O)cc2)cc1
CHEMBL4094881,CC(C)(C)c1ccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2F)cc1
CHEMBL4865454,O=C(O)c1cc(F)c2nc(N3CCC4(CC3)COC(c3c(-c5c(Cl)cccc5Cl)noc3C3CC3)O4)sc2c1
CHEMBL4858238,O=C(O)c1cc(F)c2nc(N3CCC(CCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)sc2c1
